,index,id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,occupancy_rate,annual_rental_income,investment_score
142,402,3147846,iSanook Eco Studio 3,8663142,ISanook Hotel,Bang Rak,13.73215,100.5214,Private room,1800.0,30,3,0.03,45,233,0,0.3616438356164383,237599.99999999997,0.4183083796413036
143,404,3148114,Suneta Hostel Khaosan - 1 bed in Cabin Dormitory,15982847,Suneta Hostel Khaosan,Phra Nakhon,13.75989,100.4999,Shared room,496.0,1,31,0.3,6,362,0,0.008219178082191747,1487.9999999999939,0.5603982406521189
144,407,3891902,Beautiful Place for Long Stay,20139716,Pok,Parthum Wan,13.74763,100.5283,Private room,2000.0,7,20,0.2,1,330,0,0.09589041095890416,70000.00000000003,0.46579112527398964
145,408,4487407,The Seed Terre Ratchayothin,23246430,Ahcha,Chatu Chak,13.83442,100.57082,Private room,1100.0,7,0,0.0,1,365,0,0.0,0.0,0.3773556276912838
146,414,4523599,Nice new room 5 minutes from subway,7860990,Petz,Din Daeng,13.78905,100.57354,Private room,600.0,2,26,0.3,2,174,0,0.5232876712328767,114600.0,0.40780695945946244
147,415,3209677,Crystal View Apartment,16262162,สมพจน์,Pra Wet,13.70489,100.66969,Private room,699.0,2,0,0.0,3,180,0,0.5068493150684932,129315.00000000001,0.22017492911544664
148,417,3209940,คริสตัลวิว อพาร์ทเมนท์,16262162,สมพจน์,Pra Wet,13.70675,100.67085,Private room,699.0,1,0,0.0,3,365,0,0.0,0.0,0.22017492911544664
149,419,4524130,House 23 Guesthouse,23336937,Duentem,Vadhana,13.73784,100.56407,Private room,700.0,10,0,0.0,1,4,0,0.989041095890411,252700.0,0.48270041526150653
150,422,3907522,Large Room in Thonglor area,20207309,Gaow,Vadhana,13.73826,100.58525,Private room,2000.0,1,0,0.0,1,365,0,0.0,0.0,0.48270041526150653
151,424,3908465,Apartement in the heart of Bangkok,12442555,Kas,Vadhana,13.74521,100.56804,Private room,1682.0,2,3,0.03,1,365,0,0.0,0.0,0.48270041526150653
152,425,3917160,2 Bed 2 Bath,20291792,Sasinad,Vadhana,13.72792,100.58774,Private room,3500.0,1,0,0.0,2,365,0,0.0,0.0,0.48270041526150653
153,426,3917240,2 beds 2 bathroom,20291792,Sasinad,Vadhana,13.72815,100.58755,Private room,3500.0,1,0,0.0,2,365,0,0.0,0.0,0.48270041526150653
154,436,4541203,Studio Apartment,23545954,Alex,Suanluang,13.73898,100.61394,Private room,1385.0,1,0,0.0,1,365,0,0.0,0.0,0.21380635382467506
155,437,4544331,Here Hostel / Private Room with Shared Bathroom,23521099,Here Hostel,Phra Nakhon,13.75545,100.50362,Private room,1717.0,1,1,0.01,6,318,0,0.12876712328767126,80699.00000000001,0.5603982406521189
156,441,3941501,New ModernStudio Condo Fully Equip,20423977,Pleo,Chatu Chak,13.82955,100.5428,Private room,1000.0,3,0,0.0,1,363,0,0.005479452054794498,1999.9999999999918,0.3773556276912838
157,444,3963238,"Charming Casablanca, Cosy retreat. 中文服務 華語溝通",15039858,Around The World B&B,Suanluang,13.73585,100.63108,Private room,8000.0,1,35,0.36,10,365,0,0.0,0.0,0.21380635382467506
158,460,4578892,Lady Dormitory (Air con.) 4 guests,5171292,Somsak,Khlong San,13.72167,100.50761,Shared room,330.0,2,1,0.03,10,362,0,0.008219178082191747,989.9999999999959,0.3659777409752933
159,463,3428407,Trendy area BKK  private room stay,371834,Taksina,Vadhana,13.74113,100.58628,Private room,1000.0,1,0,0.0,1,0,0,1.0,365000.0,0.48270041526150653
160,465,4070339,Mizmiz Home Double Room,7489121,Anis,Bang Phlat,13.80663,100.51206,Private room,1093.0,1,0,0.0,10,355,0,0.0273972602739726,10930.0,0.5268794398998399
161,466,4077711,Superior Room,21150764,Bansabai Hostelling International,Lat Phrao,13.81556,100.61063,Private room,900.0,1,1,0.02,1,364,0,0.002739726027397249,899.9999999999962,0.16940176390749007
162,467,4078780,iSanook Suite 34 sqm 2,8663142,ISanook Hotel,Bang Rak,13.73349,100.52333,Private room,1900.0,30,4,0.04,45,342,1,0.06301369863013695,43699.99999999998,0.4183083796413036
163,470,4579661,Home stay for golfer and family,23730201,Peerasak,Khlong Sam Wa,13.84514,100.76442,Private room,1044.0,1,0,0.0,1,365,0,0.0,0.0,0.07888878217180663
164,471,4584256,Galleria @ subway near MRT Huaikhwang,284095,Mimi,Din Daeng,13.78087,100.57255,Private room,800.0,1,0,0.0,2,365,0,0.0,0.0,0.40780695945946244
165,473,3452365,Room in awesome house,9165845,Benjamin,Khlong Toei,13.72228,100.57116,Shared room,1209.0,1,0,0.0,1,365,0,0.0,0.0,0.46137131030528616
166,475,3458847,China Town...Around the World B&B 中文服務 華語溝通,15039858,Around The World B&B,Suanluang,13.73585,100.63139,Private room,900.0,1,4,0.04,10,365,0,0.0,0.0,0.21380635382467506
167,476,4081778,Supalai River Resort jarue nakorn,21171175,Vapex,Thon buri,13.70624,100.49502,Private room,1500.0,90,0,0.0,1,365,0,0.0,0.0,0.5283619416135569
168,485,4639960,"Sukhumvit,5min walk Skytrain Asoke,Terminal21",24021888,Maitria Hotel Sukhumvit 18,Khlong Toei,13.73313,100.56259,Private room,4871.0,1,7,0.11,12,364,0,0.002739726027397249,4870.99999999998,0.46137131030528616
169,486,4639962,"Sukhumvit, 5 min walk to Sky Train Asoke Station",24021888,Maitria Hotel Sukhumvit 18,Khlong Toei,13.73313,100.56259,Private room,4871.0,1,27,0.28,12,364,1,0.002739726027397249,4870.99999999998,0.46137131030528616
170,487,3522687,Songphra Studio  Women's Apt. 6,8663142,ISanook Hotel,Bang Rak,13.73276,100.52332,Private room,700.0,30,11,0.12,45,233,0,0.3616438356164383,92399.99999999999,0.4183083796413036
171,490,4663946,Full furnish safe  central bangkok,24020705,Nathapol,Vadhana,13.74393,100.56986,Private room,1800.0,1,0,0.0,1,365,0,0.0,0.0,0.48270041526150653
172,491,4664830,iSanook Student Studio Sublevel 2,8663142,ISanook Hotel,Bang Rak,13.73421,100.52163,Private room,1500.0,30,7,0.08,45,210,1,0.4246575342465754,232500.00000000003,0.4183083796413036
173,492,3534365,Suneta Hostel Khaosan - Standard Mixed Dormitory,15982847,Suneta Hostel Khaosan,Phra Nakhon,13.75972,100.49995,Shared room,481.0,1,3,0.03,6,358,1,0.019178082191780854,3367.0000000000055,0.5603982406521189
174,495,3534740,Songphra Studio  Women's Apt. 5,8663142,ISanook Hotel,Bang Rak,13.73297,100.52147,Private room,700.0,30,15,0.15,45,302,1,0.17260273972602735,44099.99999999999,0.4183083796413036
175,496,3543320,Commonwealth Pinklao,12335081,Thanad,Bang Phlat,13.77608,100.48508,Private room,800.0,1,0,0.0,1,365,0,0.0,0.0,0.5268794398998399
176,497,4100884,Promotion price! Clean place in BKK,20439395,Tookta,Chatu Chak,13.83848,100.57947,Private room,650.0,30,4,0.04,1,365,0,0.0,0.0,0.3773556276912838
177,498,4676181,Exclusive 3 beds near Skytrain,24186151,Som,Phaya Thai,13.78044,100.54211,Private room,5614.0,1,0,0.0,1,365,0,0.0,0.0,0.4288147642029191
178,500,3564919,Room for long term rental in BKK,17794127,Aey,Phra Khanong,13.70542,100.61201,Private room,693.0,180,0,0.0,1,365,0,0.0,0.0,0.34198416395463455
179,501,4681385,"Big bedroom & downtown of BKK, walk 5 min to BTS",596717,Namon,Vadhana,13.73444,100.57176,Private room,1200.0,1,0,0.0,1,180,0,0.5068493150684932,222000.0,0.48270041526150653
180,502,4682485,Suneta Hostel Khaosan - Standard 4 Bed Mixed Dorm,15982847,Suneta Hostel Khaosan,Phra Nakhon,13.76011,100.49973,Shared room,599.0,1,2,0.03,6,358,0,0.019178082191780854,4193.000000000007,0.5603982406521189
181,503,4683534,J. No 14 Amazing Antique B&B_3,24218787,Pannipa,Khlong San,13.72234,100.50351,Private room,1500.0,1,224,2.29,9,358,0,0.019178082191780854,10500.000000000018,0.3659777409752933
182,511,4123832,Good Day Hostel Private 2-Bed Room,7472382,Chatri,Ratchathewi,13.75202,100.53685,Shared room,970.0,1,12,0.13,10,343,0,0.0602739726027397,21339.99999999999,0.513499304220907
183,512,4124073,Good Day 8 Bunk Beds Dorm room A,7472382,Chatri,Ratchathewi,13.75183,100.53677,Shared room,381.0,1,105,1.08,10,322,8,0.11780821917808215,16382.999999999995,0.513499304220907
184,515,4142228,Good Day Hostel 4 Bunk Beds Room B,7472382,Chatri,Ratchathewi,13.75212,100.53687,Shared room,450.0,1,10,0.11,10,365,1,0.0,0.0,0.513499304220907
185,517,4142372,Good Day Hostel 8 Shared Beds C,7472382,Chatri,Ratchathewi,13.75193,100.53688,Shared room,346.0,1,9,0.15,10,362,1,0.008219178082191747,1037.9999999999957,0.513499304220907
186,519,4152520,Good Day 6 Bunk Beds Dorm room A,7472382,Chatri,Ratchathewi,13.75195,100.53686,Shared room,416.0,1,50,0.52,10,365,1,0.0,0.0,0.513499304220907
187,522,4695837,"1 Bedroom near BTS Ari (Cozy, Relaxed Style)",24040466,Art,Phaya Thai,13.78662,100.55299,Private room,1490.0,60,5,0.05,2,179,0,0.5095890410958904,277140.0,0.4288147642029191
188,523,4863676,J. No 14 Amazing Antique B&B_4,24218787,Pannipa,Khlong San,13.72375,100.50404,Private room,1500.0,1,92,0.96,9,361,0,0.010958904109588996,5999.9999999999745,0.3659777409752933
189,524,4863748,J. No 14 Amazing Antnque B&B_10,24218787,Pannipa,Khlong San,13.72213,100.50201,Private room,1800.0,1,93,0.97,9,361,0,0.010958904109588996,7199.99999999997,0.3659777409752933
190,525,4863919,J. No 14 Amazing Antique B&B_8,24218787,Pannipa,Khlong San,13.72236,100.50368,Private room,1500.0,1,311,3.23,9,357,2,0.021917808219178103,12000.000000000011,0.3659777409752933
191,527,4864132,J. No 14 Amazing Antique B&B_9,24218787,Pannipa,Khlong San,13.72388,100.50361,Private room,1800.0,1,106,1.11,9,355,1,0.0273972602739726,18000.0,0.3659777409752933
192,531,4696346,Nice room,23756033,Kwan,Din Daeng,13.77588,100.56033,Private room,700.0,1,0,0.0,2,179,0,0.5095890410958904,130200.00000000001,0.40780695945946244
193,532,4696364,GARDEN VIEW STUDIO near BTS Ari,24040466,Art,Phaya Thai,13.78689,100.5475,Private room,1188.0,30,0,0.0,2,145,0,0.6027397260273972,261360.0,0.4288147642029191
194,533,4876321,Standard double @ The Oasis Hostel,25086299,Peetat,Phra Nakhon,13.76152,100.50037,Private room,700.0,1,30,0.31,5,1,0,0.9972602739726028,254800.00000000003,0.5603982406521189
195,535,4882209,Baan Waan La Moon rm1 DBL 3.5*4.5,24898195,Baan Waan La Moon,Bangkok Noi,13.75459,100.48451,Private room,890.0,2,4,0.04,4,365,0,0.0,0.0,0.20164258531647045
196,537,4882226,Baan Waan La Moon rm4 SGL 2.8*3.4,24898195,Baan Waan La Moon,Bangkok Noi,13.75534,100.48639,Private room,590.0,2,6,0.06,4,362,0,0.008219178082191747,1769.9999999999927,0.20164258531647045
197,541,4913247,#302: Private balcony room on 3rd fl. (with cats!),24613799,Mooncome Homestay,Phaya Thai,13.77487,100.54654,Private room,1401.0,1,204,2.12,5,168,4,0.5397260273972603,275997.0,0.4288147642029191
198,542,4206398,Clean cozy near BTSChidlom and Siam,21493585,Gee,Parthum Wan,13.74371,100.54369,Private room,1943.0,1,7,0.07,2,365,1,0.0,0.0,0.46579112527398964
199,543,4218505,ไซมิส จอย,21750446,Sumalee,Vadhana,13.74339,100.56985,Private room,1943.0,2,2,0.03,3,185,0,0.4931506849315068,349740.0,0.48270041526150653
200,546,4917909,Nice and cozy stay feel like HOME!,25042230,Chalinee,Chom Thong,13.67202,100.45667,Private room,700.0,60,2,0.02,1,365,0,0.0,0.0,0.16713968660604953
201,547,4730950,"Metro Park, The Lake Condominium",24430241,Kate,Phasi Charoen,13.71021,100.4498,Private room,1200.0,1,0,0.0,2,330,0,0.09589041095890416,42000.00000000002,0.17203189102866928
202,560,4770768,Deluxe Room Decordo Hostel,5171292,Somsak,Khlong San,13.721097,100.507729,Private room,830.0,2,6,0.06,10,87,1,0.7616438356164383,230740.0,0.3659777409752933
203,562,4958315,park view vibhavadeeพารค์วิววิภาวดี,24615985,Let It Be,Don Mueang,13.89077,100.58304,Private room,500.0,4,0,0.0,1,365,0,0.0,0.0,0.3957266024616332
204,563,4237812,Clean Cozy Siam/Chidlom 2 min toBTS,15270186,Gee,Parthum Wan,13.74465,100.54311,Private room,1986.0,1,2,0.02,8,362,0,0.008219178082191747,5957.999999999975,0.46579112527398964
205,566,4771693,#301: Private Balcony Room on 3rd fl (with cats!),24613799,Mooncome Homestay,Phaya Thai,13.7747,100.54671,Private room,1490.0,1,192,1.97,5,159,11,0.5643835616438356,306940.0,0.4288147642029191
206,571,4783950,Clean cozy near BTSChidlom and Siam,15270186,Gee,Parthum Wan,13.74459,100.54308,Private room,1700.0,1,3,0.04,8,362,1,0.008219178082191747,5099.999999999979,0.46579112527398964
207,573,4979215,Private Room at Siammitr Hostel,20451346,Ple,Bang Rak,13.72172,100.52309,Private room,1200.0,1,21,0.24,3,359,0,0.016438356164383605,7200.000000000018,0.4183083796413036
208,574,4998690,1 bedroom + roof top swimming pool,1870292,Phutthiphat,Bang Rak,13.7245,100.53399,Private room,1643.0,29,1,0.01,1,364,0,0.002739726027397249,1642.9999999999934,0.4183083796413036
209,578,4999454,6 Bed Mixed Dorm at Sukhumvit area,22869250,Eve,Khlong Toei,13.72034,100.57242,Shared room,510.0,1,3,0.03,7,0,0,1.0,186150.0,0.46137131030528616
210,579,4788218,Deluxe Room,5171292,Somsak,Khlong San,13.72145,100.50824,Private room,850.0,2,9,0.09,10,362,0,0.008219178082191747,2549.9999999999895,0.3659777409752933
211,580,4788620,Standard Room,5171292,Somsak,Khlong San,13.721129,100.507797,Private room,643.0,2,4,0.04,10,87,0,0.7616438356164383,178754.0,0.3659777409752933
212,585,4790120,An empty room for budget travellers,24690333,Natapol,Sathon,13.71498,100.51263,Private room,399.0,1,0,0.0,1,365,0,0.0,0.0,0.388707104105458
213,587,4795607,Cozy clean free wifi at chitlom bts,15270186,Gee,Parthum Wan,13.74374,100.544,Private room,1729.0,1,5,0.05,8,362,2,0.008219178082191747,5186.999999999978,0.46579112527398964
214,590,4810683,Oasis of tranquility in a Bangkok suburb.,24777734,Paul,Saphan Sung,13.74628,100.67538,Private room,430.0,5,30,0.31,6,365,0,0.0,0.0,0.21605147845775463
215,595,5016119,"Cozy studio, Sukhumvit 77, near BTS",8375097,Kunlatida,Suanluang,13.71194,100.60596,Private room,850.0,1,0,0.0,1,365,0,0.0,0.0,0.21380635382467506
216,596,4272623,Modern Chinese Style Room  at Loftel 22,14496145,Saowaros,Samphanthawong,13.73325,100.51437,Private room,1000.0,1,107,1.09,5,361,22,0.010958904109588996,3999.9999999999836,0.2683384664419226
217,597,4272717,Loftel 22 Hostel : Private Twin Room - BKK,14496145,Saowaros,Samphanthawong,13.73325,100.51437,Private room,1000.0,1,28,0.29,5,362,2,0.008219178082191747,2999.9999999999873,0.2683384664419226
218,598,4272808,Perfect Budget Stay for Family at Loftel 22,14496145,Saowaros,Samphanthawong,13.73325,100.51437,Private room,1446.0,1,27,0.27,5,364,0,0.002739726027397249,1445.999999999994,0.2683384664419226
219,604,4837557,Baan Waan La Moon rm2 DBL 3.5*3.5,24898195,Baan Waan La Moon,Bangkok Noi,13.75536,100.48638,Private room,850.0,2,9,0.09,4,365,0,0.0,0.0,0.20164258531647045
220,606,5026730,Boxpackers Hostel,25942698,Nuttakrit,Ratchathewi,13.75292,100.53857,Shared room,5000.0,1,47,0.56,2,365,0,0.0,0.0,0.513499304220907
221,610,4842318,Baan Waan La Moon rm3 DBL 4.4*3.4,24898195,Baan Waan La Moon,Bangkok Noi,13.75508,100.48446,Private room,850.0,2,3,0.03,4,362,0,0.008219178082191747,2549.9999999999895,0.20164258531647045
222,611,5032147,Condo lette light convent,25978075,Pattrarawee,Bang Rak,13.72452,100.53249,Private room,1000.0,180,7,0.07,3,365,0,0.0,0.0,0.4183083796413036
223,612,4857224,BED STATION Hostel,24987548,BED STATION Hostel,Ratchathewi,13.75183,100.53207,Shared room,450.0,1,14,0.14,3,365,0,0.0,0.0,0.513499304220907
224,613,4857716,Good Day 6 Bunk Beds Dorm room B,7472382,Chatri,Ratchathewi,13.75191,100.53677,Shared room,416.0,1,41,0.44,10,365,1,0.0,0.0,0.513499304220907
225,614,4857894,Good Day 8 Bunk Beds Dorm room B,7472382,Chatri,Ratchathewi,13.75199,100.53672,Shared room,346.0,1,23,0.24,10,360,0,0.013698630136986356,1730.0000000000068,0.513499304220907
226,615,4863511,J. No 14 Amazing Antique B&B_2,24218787,Pannipa,Khlong San,13.72246,100.50246,Private room,1500.0,1,132,1.35,9,360,0,0.013698630136986356,7500.000000000031,0.3659777409752933
227,616,4863603,J. No 14 Amazing Antique B&B_5,24218787,Pannipa,Khlong San,13.72244,100.50241,Private room,1500.0,1,277,2.84,9,360,0,0.013698630136986356,7500.000000000031,0.3659777409752933
228,617,4863649,J. No 14 Amazing Antique B&B_6,24218787,Pannipa,Khlong San,13.72228,100.50403,Private room,1500.0,1,184,1.89,9,360,1,0.013698630136986356,7500.000000000031,0.3659777409752933
229,627,5425967,A double room at Baan Ongkharak b&b - Dusit area,26459188,Supanda,Dusit,13.78963,100.51768,Private room,1100.0,1,42,0.44,4,78,0,0.7863013698630137,315700.0,0.11627833615483785
230,628,5071486,Studio,659899,Laidback Place,Vadhana,13.72103,100.60415,Private room,600.0,30,3,0.04,2,320,0,0.12328767123287676,27000.00000000001,0.48270041526150653
231,631,5071615,Cozy 4 Bed Mixed Dorm@Sukhumvit road,22869250,Eve,Khlong Toei,13.72056,100.57021,Shared room,560.0,1,11,0.13,7,1,0,0.9972602739726028,203840.00000000003,0.46137131030528616
232,632,5074762,Ban Kru Ae Homestay Don Muang DMK private room,26205111,Kru,Don Mueang,13.93346,100.60146,Private room,790.0,1,87,0.96,2,365,0,0.0,0.0,0.3957266024616332
233,635,5081704,Luxury Duplex Room@Central of BKK,26246252,Supatnuj,Vadhana,13.74549,100.56268,Private room,6000.0,1,0,0.0,1,342,0,0.06301369863013695,137999.9999999999,0.48270041526150653
234,637,5474276,Rent condo in Bkk sukhumvit soi 13,27353333,Davide,Vadhana,13.74024,100.5571,Private room,2000.0,1,0,0.0,1,365,0,0.0,0.0,0.48270041526150653
235,641,5106193,Here Hostel Bangkok/ Lady Dormitory Room,23521099,Here Hostel,Phra Nakhon,13.75506,100.50443,Shared room,797.0,1,5,0.05,6,344,0,0.05753424657534245,16736.999999999996,0.5603982406521189
236,642,5106339,Here Hostel Bangkok/ 8-BED Mixed Dormitory Room,23521099,Here Hostel,Phra Nakhon,13.75533,100.50343,Shared room,714.0,1,1,0.01,6,360,0,0.013698630136986356,3570.000000000014,0.5603982406521189
237,643,5106424,Here Hostel Bangkok/ 6-BED Mixed Dormitory Room,23521099,Here Hostel,Phra Nakhon,13.75575,100.50396,Shared room,786.0,1,1,0.01,6,359,0,0.016438356164383605,4716.000000000012,0.5603982406521189
238,644,5110772,Spacious Apartment in the suburb of Bangkok,6523396,Thanomsak,Bueng Kum,13.77935,100.66366,Private room,1250.0,2,0,0.0,1,90,0,0.7534246575342466,343750.0,0.19076768342258146
239,645,6072196,Chateau in Town Ratchada 17,31518772,สุรกิต,Huai Khwang,13.76715,100.58535,Private room,2500.0,1,0,0.0,1,365,0,0.0,0.0,0.4994247488471142
240,647,5119575,Master room in a bed & breakfast - Dusit area,26459188,Supanda,Dusit,13.78731,100.51721,Private room,1400.0,1,8,0.1,4,177,0,0.5150684931506849,263200.0,0.11627833615483785
241,648,5140054,Stylish Condo Room like no others,26393043,Therdpong,Chatu Chak,13.83152,100.55927,Private room,2200.0,1,0,0.0,1,365,0,0.0,0.0,0.3773556276912838
242,650,5485716,New 2 modern bedrooms condominium,27630320,Jenny,Bang Kho laen,13.69591,100.52441,Private room,3000.0,90,8,0.09,2,362,0,0.008219178082191747,8999.999999999964,0.3170063900297341
243,653,5145760,"A cozy 1 bedroom on Sukhumvit 42, Bangkok",26604074,Tid,Khlong Toei,13.716157411567432,100.58614381891556,Private room,590.0,30,0,0.0,1,327,0,0.1041095890410959,22420.000000000004,0.46137131030528616
244,654,6094179,1 Bedroom near BTS Bang-wa,29906298,Nopaklao,Phasi Charoen,13.71053,100.45001,Private room,1250.0,2,0,0.0,1,365,0,0.0,0.0,0.17203189102866928
245,655,5500184,New one b/r condo unit near Samsen,20246899,Panadda,Bang Sue,13.80109,100.52222,Private room,979.0,2,0,0.0,2,365,0,0.0,0.0,0.32351149456106876
246,660,6107970,iSanook Eco Studio 2,8663142,ISanook Hotel,Bang Rak,13.73152,100.52116,Private room,1800.0,30,1,0.01,45,330,0,0.09589041095890416,63000.00000000004,0.4183083796413036
247,664,5149083,КОМНАТЫ В ТРЕХ КОМНАТНОЙ КВАРТИРЕ,11925658,Taisiia,Vadhana,13.72643,100.58235,Private room,1800.0,3,0,0.0,1,365,0,0.0,0.0,0.48270041526150653
248,667,6116506,Room near Department of Consular,6647138,NiNew,Lak Si,13.89157,100.56258,Private room,850.0,1,6,0.06,4,353,0,0.0328767123287671,10199.999999999993,0.25075928926196545
249,671,5164564,"Private room, 10 mins from BTS Onnut, WIFI",9219499,Wannee,Khlong Toei,13.70578,100.59575,Private room,866.0,1,1,0.01,4,364,0,0.002739726027397249,865.9999999999965,0.46137131030528616
